ID;TITULAR;RUC;TITULO_PROYECTO;UNIDAD_PROYECTO;TIPO;ACTIVIDAD;FECHA_INICIO;ESTADO;DESCRIPCION;LONGITUD;LATITUD;RESOLUCION;LABEL;
1624;CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.;20601375932;ITS PARA EL DEP‡SITO DE MATERIAL EXCEDENTE KM 637+040 LI DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI %u2013 I•APARI;DEP‡SITO DE MATERIAL EXCEDENTE KM 637+040 LI DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI %u2013 I•APARI;ITS;Transportes;14/08/2019;Aprobado;SIN DESCRIPCION;-69.56125863;-11.1009739;RD N¯ 00168-2019-SENACE-PE/DEIN;null;
1625;AUTORIDAD PARA LA RECONSTRUCCI‡N CON CAMBIOS;20602114091;CREACI‡N DEL SERVICIO DE PROTECCI‡N EN LAS RIBERAS DEL R÷O HUAURA VULNERABLE ANTE PELIGRO DE INUNDACIONES EN LAS LOCALIDADES DE 5 DISTRITOS DE LA PROVINCIA DE OY‡N Y 6 DISTRITOS DE LA PROVINCIA DE HUAURA %u2013 DEPARTAMENTO DE LIMA;SIN UNIDAD;IGAPRO;Agricultura;9/06/2022;Aprobado;SIN DESCRIPCION;-77.59793;-11.0742;RD N¯ 00209-2022-SENACE-PE/DEIN;null;
1626;SAPET DEVELOPMENT PERU INC SUC;20168702346;MODIFICACI‡N DE LOCACI‡N, ACCESOS, PROFUNDIDAD Y L÷NEAS DE CONDUCCI‡N DE 40 POZOS DE DESARROLLO EN EL EX LOTE VI;EX LOTE VI;ITS;Hidrocarburos;19/05/2020;Aprobado;SIN DESCRIPCION;-81.24261098;-4.48086222;RD N¯ 00098-2020-SENACE-PE/DEAR;null;
1628;CONSORCIO MINERO HORIZONTE S.A.;20136150473;SEGUNDO INFORME TêCNICO SUSTENTATORIO DEL PROYECTO AMPLIACI‡N, MEJORA TECNOL‡GICA, MODIFICACI‡N Y REEMPLAZO DE COMPONENTES EN RELACI‡N AL EIA DEL PROYECTO AMPLIACI‡N DE CAPACIDAD INSTALADA DE LA CONCESI‡N DE BENEFICIO PLANTA PARCOY DE 1500 A 2000 TMD;UNIDAD MINERA PARCOY;ITS;Miner°a;19/11/2021;Aprobado;SIN DESCRIPCION;-77.5146;-7.9347;RD N¯ 00015-2022-SENACE-PE/DEAR;null;
2081;MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CHANA;20166604002;CONSTRUCCION DEL CAMINO VECINAL ENTRE LAS LOCALIDADES DE CHANA, VICHON, VISTOSO, DISTRITO DE SAN PEDRO DE CHANA - HUARI - ANCASH;CONSTRUCCION DEL CAMINO VECINAL ENTRE LAS LOCALIDADES DE CHANA, VICHON, VISTOSO, DISTRITO DE SAN PEDRO DE CHANA - HUARI - ANCASH;Clasificaci¢n;Transportes;25/06/2019;Aprobado;SIN DESCRIPCION;-77.01159092;-9.40670303;RD N¯ 00041-2020-SENACE-PE/DEIN;null;
2082;CONCESIONARIA INTEROCEANICA SUR TRAMO 2 S.A.;20511125040;INFORME TêCNICO SUSTENTATORIO PARA EL MANTENIMIENTO DE PAVIMENTOS PARA EL TRAMO URCOS KM. 0+000 %u2013 HUALLA HUALLA KM. 60+000 Y µREAS AUXILIARES DEL CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 2 URCOS - PUENTE INAMBARI;PROYECTO %u201CCORREDOR VIAL INTEROCEµNICO SUR, PERÈ %u2013 BRASIL TRAMO N¯2: URCOS %u2013 INAMBARI%u201D;ITS;Transportes;8/11/2022;Aprobado;SIN DESCRIPCION;-71.51063884;-13.64223758;RD Nß 00069-2023-SENACE-PE/DEIN;null;
2083;PETROTAL PERU S.R.L.;20513842377;INFORME TêCNICO SUSTENTATORIO DE INSTALACI‡N DE LA PLATAFORMA L-2 OESTE Y LA REUBICACI‡N DE 9 POZOS, EN LA LOCACI‡N 2A %u2013 LOTE 95;DESARROLLO;ITS;Hidrocarburos;2/11/2022;Aprobado;SIN DESCRIPCION;-74.32812263;-5.24383096;RD N¯ 00057-2023-SENACE-PE/DEAR;null;
2084;SALAVERRY TERMINAL INTERNACION;20603487321;PRIMERA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DETALLADO (MEIA-D) DEL PROYECTO %u201CMODERNIZACI‡N Y DESARROLLO DEL TERMINAL PORTUARIO MULTIPROP‡SITO DE SALAVERRY%u201D;TERMINAL PORTUARIO SALAVERRY;MPPC;Transportes;2/11/2022;Aprobado;SIN DESCRIPCION;-78.9842432;-8.22769327;RD N¯ 00206-2022-SENACE-PE/DEIN;null;
2085;SOCIEDAD MINERA CORONA S.A.;20217427593;"SEGUNDO INFORME TêCNICO SUSTENTATORIO (SEGUNDO ITS) DEL EIA DE LA UNIDAD MINERA %u201CACUMULACI‡N YAURICOCHA"";ACUMULACI‡N YAURICOCHA""";ITS;Miner°a;4/01/2021;Aprobado;SIN DESCRIPCION;-75.72350863;-12.31087609;RD N¯ 041-2021-SENACE-PE/DEAR;null;;
2185;PROYECTO ESPECIAL ALTO MAYO;20172237127;MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO DEL CANAL PRINCIPAL LUCHADOR %u2013 SHICA EN LOS DISTRITOS DE SORITOR, HABANA Y CALZADA DE LA PROVINCIA DE MOYOBAMBA %u2013 REGI‡N SAN MART÷N;MEJORAMIENTO DEL CANAL PRINCIPAL  LUCHADOR - SHICA;Clasificaci¢n;Agricultura;3/11/2021;Aprobado;SIN DESCRIPCION;-77.12341748;-6.13775329;RD N¯ 00060-2022-SENACE-PE/DEIN;null;
2186;VOLCAN COMPANIA MINERA S.A.A.;20383045267;PLAN DE PARTICIPACI‡N CIUDADANA (CON TUPA) - M-CLS-NT-00348-2018 - MECANISMO DE PARTICIPACI‡N CIUDADANA DURANTE LA ELABORACI‡N Y LA EVALUACI‡N DE LA MEIA CARAHUACRA;CARAHUACRA;PPC;Miner°a;29/10/2021;Aprobado;SIN DESCRIPCION;-76.07697155;-11.71511787;RD N¯ 00169-2021-SENACE-PE/DEAR;null;
2187;GRA•A Y MONTERO PETROLERA S.A.;20100153832;ITS PARA LA %u201CREUBICACI‡N DE 72 POZOS DE DESARROLLO Y SUS FACILIDADES DE PRODUCCI‡N EN LA ZONA A Y D DEL LOTE IV%u201D.;SIN UNIDAD;ITS;Hidrocarburos;25/10/2019;Aprobado;SIN DESCRIPCION;-81.15902631;-4.48202846;RDN¯ 0053-2020-SENACE-PE/DEAR;null;
1535;MUNICIPALIDAD DISTRITAL DE MOLINOPAMPA;20176208601;CREACI‡N DEL CAMINO VECINAL TRAMO CRUCE PANGAMAL - CASMAL - DISTRITO DE MOLINOPAMPA - CHACHAPOYAS - AMAZONAS;SIN UNIDAD;Clasificaci¢n;Transportes;9/05/2017;Aprobado;SIN DESCRIPCION;-77.72022778;-6.18107877;RD N¯ 326-2017-SENACE/DCA;null;
1536;CONSORCIO CONCESI‡N CHANCAY ACOS S.A.;20521011239;"ACTUALIZACI‡N DEL %u201CEIAD PARA LA FASE OPERATIVA DEL PROYECTO DE CONCESI‡N
DE LAS OBRAS Y MANTENIMIENTO DE LA INFRAESTRUCTURA DE TRANSPORTE DEL ‡VALO CHANCAY/DV VARIANTE PASAMAYO- HUARAL-ACOS%u201D";SIN UNIDAD;EIA-d;Transportes;23/01/2020;Aprobado;SIN DESCRIPCION;-77.04807734;-77.04807734;RD N¯ 00116-2020-SENACE-PE/DEIN;null;
1537;AUTOPISTA DEL NORTE S.A.C.;20520929658;ACTUALIZACI‡N DEL %u201CEIA DE LA RED VIAL 4: PATIVILCA, SANTA, TRUJILLO Y SALAVERRY %u2013 EMPALME R01N%u201D;SIN UNIDAD;EIA-d;Transportes;17/10/2017;Aprobado;SIN DESCRIPCION;-78.40583352;-78.40583352;RD N¯ 00117-2020-SENACE-PE/DEIN;null;
1538;PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL;20503503639;PPC PARA EL PROYECTO CONSTRUCCI‡N DE LA SEGUNDA CALZADA DE LA RUTA PE-1N TRAMO LAMBAYEQUE - PIURA;SIN UNIDAD;PPC;Transportes;19/10/2017;Aprobado;SIN DESCRIPCION;-80.45486674;-80.45486674;RD N¯ 00119-2018-SENACE-JEF/DEIN;null;
1539;EMPRESA DE GENERACI‡N ELêCTRICA SAN GABµN S.A.;20262221335;PPC DE LA MODIFICACI‡N DEL EIA DEL PROYECTO %u201CCENTRAL HIDROELêCTRICA SAN GABµN II%u201D;SIN UNIDAD;PPC;Electricidad;17/01/2017;Aprobado;SIN DESCRIPCION;-70.61137587;-70.61137587;RD N¯ 025-2017-SENACE/DCA;null;
1540;SURVIAL S.A.;20517216241;"ITS PARA LA AMPLIACI‡N DE µREAS AUXILIARES REQUERIDAS PARA EL MANTENIMIENTO PERI‡DICO / OBRAS NASCA PUQUIO Y EVENTOS CATASTR‡FICOS, DEL TRAMO 1 DE LA IIRSA SUR.""";SIN UNIDAD;ITS;Transportes;7/07/2017;Aprobado;SIN DESCRIPCION;-73.38088079;-14.55054434;RD N¯ 257-2017-SENACE/DCA;null;
1629;EMPRESA ADMINISTRADORA CERRO S.A.C.;20538848060;TERCER INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA CERRO DE PASCO;U.M. CERRO DE PASCO;ITS;Miner°a;11/02/2020;Aprobado;SIN DESCRIPCION;-76.28112765;-10.68227324;RD N¯ 097-2020-SENACE-PE;null;
1630;CONCESIONARIA IIRSA NORTE S.A.;20511004251;OBRA ACCESORIA EN EL SECTOR KM 94+500 %u2013 KM 94+700 DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 4: OLMOS %u2013 CORRAL QUEMADO.;OBRA ACCESORIA EN EL SECTOR KM 94+500 %u2013 KM 94+700 DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 4: OLMOS %u2013 CORRAL QUEMADO.;ITS;Transportes;20/02/2019;Aprobado;SIN DESCRIPCION;-79.28232995;-5.93489793;RD N¯ 00081-2019-SENACE-PE/DEIN ;null;
1631;HYDRO GLOBAL PERU S.A.C.;20600538251;L÷NEA DE TRANSMISI‡N (L÷NEA Y SUBESTACI‡N) CON UNA LONGITUD MAYOR A 20KM EN UBICACI‡N C;L÷NEA DE TRANSMISI‡N;MEIA-d;Electricidad;15/07/2022;Aprobado;SIN DESCRIPCION;-70.21186585;-14.94061361;RD Nß 00079-2023-SENACE-PE/DEIN;null;
1633;CONTONGA MINERIA S.A.C.;20608945297;EXPLOTACI‡N, BENEFICIO Y LABOR GENERAL MINERO METµLICOS;U.E.A CONTONGA;ITS;Miner°a;20/07/2022;Aprobado;SIN DESCRIPCION;-77.08036788;-9.50402149;RD N¯ 0148-2022-SENACE-PE/DEAR;null;
2086;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;20602114091;CREACI‡N DEL SERVICIO DE PROTECCI‡N CONTRA INUNDACIONES DEL R÷O CA•ETE ENTRE EL TRAMO DE LA DESEMBOCADURA DEL R÷O CA•ETE - LOCALIDAD DE PAULLO, EN LOS DISTRITOS DE SAN VICENTE DE CA•ETE, NUEVO IMPERIAL Y LUNAHUANµ DE LA PROVINCIA DE CA•ETE - DEPARTAM;SIN UNIDAD;IGAPRO;Agricultura;15/03/2022;Aprobado;SIN DESCRIPCION;-76.25075889;-13.09491136;RD N¯ 00121-2022-SENACE-PE/DEIN;null;
2087;CONCESIONARIA INTEROCEµNICA SUR - TRAMO 3 S.A.;20511129975;ITS PARA LA PLANTA DE TRATAMIENTO DE AGUA RESIDUAL EN LA UNIDAD INTEGRADA DE PEAJE Y PESAJE %u2013 SAN LORENZO KM 579+400, DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ BRASIL, TRAMO N¯ 3 PUENTE INAMB*;PLANTA DE TRATAMIENTO DE AGUA RESIDUAL EN LA UNIDAD INTEGRADA DE PEAJE Y PESAJE %u2013 SAN LORENZO KM 579+400, DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ BRASIL, TRAMO N¯ 3 PUENTE INAMBARI - I•APARI;ITS;Transportes;1/10/2019;Aprobado;SIN DESCRIPCION;-69.3330244;-11.44025246;RD N¯ 00014-2020-SENACE-PE/DEIN;null;
2088;CONCESIONARIA INTEROCEµNICA SUR - TRAMO 3 S.A.;20511129975;ITS PARA LA CANTERA TRES ISLAS KM 423+708 LI DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI %u2013 I•APARI;CANTERA TRES ISLAS KM 423+708 LI DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI %u2013 I•APARI;ITS;Transportes;18/10/2019;Aprobado;SIN DESCRIPCION;-69.40880332;-12.52690293;RD N¯ 00035-2020-SENACE-PE/DEIN;null;
2090;SAPET DEVELOPMENT PERÈ INC., SUCURSAL DEL PERÈ;20168702346;ITS PARA LA %u201CMODIFICACI‡N Y AMPLIACI‡N DE LOCACIONES, POZOS DE DESARROLLO, ACCESOS Y L÷NEAS DE CONDUCCI‡N EN EL LOTE VII/VI%u201D;SIN UNIDAD;ITS;Hidrocarburos;15/11/2019;Aprobado;SIN DESCRIPCION;-81.20898703;-4.49850754;RDN¯ 00048-2020-SENACE-PE/DEAR;null;
2191;SALAVERRY TERMINAL INTERNACION;20603487321;PRIMERA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DETALLADO DEL PROYECTO DE MODERNIZACI‡N Y DESARROLLO DEL TERMINAL PORTUARIO MULTIPROP‡SITO DE SALAVERRY;TERMINAL PORTUARIO SALAVERRY;Clasificaci¢n;Transportes;14/05/2022;Aprobado;SIN DESCRIPCION;-78.97933526;-8.22937853;RD N¯ 00113-2022-SENACE-PE/DEIN;null;
2192;ENEL GREEN POWER PERU S.A.;20543298574;PARQUE E‡LICO NAZCA Y SU INTERCONEXI‡N AL SEIN;EOLICO NAZCA;ITS;Electricidad;3/08/2016;Aprobado;SIN DESCRIPCION;-75.0562;-15.0532;RD N¯ 097-2016-SENACE-DCA;null;
2193;CONCESIONARIA IIRSA NORTE S.A.;20511004251;ITS DEL PROYECTO AMPLIACI‡N DEP‡SITO DE MATERIAL EXCEDENTE KM 293+550 LD %u2013 ACCESO 14,33 KM, TRAMO 3 CORRAL QUEMADO - RIOJA (ANEXO MATIAZA RIMACHI, DISTRITO DE VALERA, PROVINCIA DE BONGARµ, REGI‡N AMA*;AMPLIACI‡N DEP‡SITO DE MATERIAL EXCEDENTE KM 293+550 LD %u2013 ACCESO 14,33 KM, TRAMO 3 CORRAL QUEMADO - RIOJA (ANEXO MATIAZA RIMACHI, DISTRITO DE VALERA, PROVINCIA DE BONGARµ, REGI‡N AMAZONAS);ITS;Transportes;10/12/2018;Aprobado;SIN DESCRIPCION;-77.92941517;-6.05028871;RD N¯ 00019-2020-SENACE-PE/DEIN;null;
2195;SOUTHERN PERU COPPER CORPORATION SUCURSAL DEL PERU;20100147514;INFORME TêCNICO SUSTENTATORIO (ITS) PARA LA OPTIMIZACI‡N DEL PROGRAMA DE MONITOREO AMBIENTAL DE LA UNIDAD MINERA CUAJONE;CUAJONE;ITS;Miner°a;5/03/2021;Aprobado;SIN DESCRIPCION;-70.73324014;-17.05015761;RD N¯ 00019-2021-SENACE-PE/DEAR;null;
2196;SOUTHERN PERÈ COPPER CORPORATION SUCURSAL DEL PERÈ;20100147514;PRIMER INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA TOQUEPALA;U.M. TOQUEPALA;ITS;Miner°a;16/02/2019;Aprobado;SIN DESCRIPCION;-70.70143926;-17.34201125;RD N¯ 072-2019-SENACE-PE/DEAR;null;
1542;JINZHAO  MINING PERU S.A.;20520694839;INGRESO DE LA MODIFICACI‡N DEL PLAN DE PARTICIPACI‡N CIUDADANA DEL PROYECTO MINERO PAMPA DE PONGO;PAMPA DE PONGO;PPC;Miner°a;16/11/2020;Aprobado;SIN DESCRIPCION;-74.83693608;-15.36067083;RD N¯ 00020-2021-SENACE-PE/DEAR;null;
1544;ENERG÷A E‡LICA S.A.;20517049086;MODIFICACI‡N DEL COMPONENTE AUXILIAR DE LAS INSTALACIONES SANITARIAS CON LA INCLUSI‡N DE UN SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES DOMêSTICAS EN LA CENTRAL E‡LICA;CE TALARA;ITS;Electricidad;8/11/2019;Aprobado;SIN DESCRIPCION;-81.19148859;-4.55751664;RD N¯ 205-2019-SENACE-PE/DEAR;null;
1545;CONSORCIO TRANSMANTARO S.A.;20383316473;ITS ACTUALIZACI‡N VêRTICES LT 500 KV MANTARO-MARCONA-SOCABAYA-MONTALVO Y S.E. ASOCIADAS Y CONSTRUCCI‡N SISTEMA DE UTILIZACI‡N EN MEDIA TENSI‡N PARA LOS SERVICIOS AUXILIARES S.E. YARABAMBA 500/220;S.E. MATARO;ITS;Electricidad;12/06/2017;Aprobado;SIN DESCRIPCION;-71.5110534;-16.50414654;RD N¯ 207-2017-SENACE/DCA;null;
1546;CONCESIOARIA  INREROCEµNICA SUR - TRAMO 2 S.A.;20511125040;ITS DEL DEP‡SITO DE MATERIAL EXCEDENTE KM 212+100 LL DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR,PPERÈ-BRASIL, TRAMO N¯2: URCOS - PUENTE INAMBARI;SIN UNIDAD;ITS;Transportes;5/12/2017;Aprobado;SIN DESCRIPCION;-70.99881358;-13.5834599;RD N¯ 027-2018-SENACE-JEF/DEIN;null;
1634;CONCESIONARIA IIRSA NORTE S.A.;20511004251;ITS PARA LA OBRA ACCESORIA POR RAZONES DE SEGURIDAD VIAL EN EL SECTOR KM 123+630 %u2013 KM 125+200, DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 5: PIURA %u2013 DV. OLMOS.;OBRA ACCESORIA POR RAZONES DE SEGURIDAD VIAL EN EL SECTOR KM 123+630 %u2013 KM 125+200, DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 5: PIURA %u2013 DV. OLMOS.;ITS;Transportes;4/09/2019;Aprobado;SIN DESCRIPCION;-79.88705863;-5.72757754;RD N¯ 00031-2020-SENACE-PE/DEIN;null;
1635;MINERA LA ZANJA S.R.L.;20507975977;SEGUNDO INFORME TêCNICO SUSTENTATORIO DE LA CUARTA MODIFICACION DEL EIA DEL PROYECTO LA ZANJA;U.M. LA ZANJA;ITS;Miner°a;26/09/2017;Aprobado;SIN DESCRIPCION;-78.89867199;-6.83010821;RD N¯ 322-2017-SENACE/DCA;null;
1637;CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.;20511129975;INFORME TêCNICO SUSTENTATORIO PARA EL DEP‡SITO DE MATERIAL EXCEDENTE KM 337+800 LD DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI - I•APARI;CORREDOR VIAL INTEROCEµNICO SUR PERÈ %u2013 BRASIL TRAMO N¯ 3;ITS;Transportes;19/05/2021;Aprobado;SIN DESCRIPCION;-69.42227177;-12.69722958;RD N¯ 00114-2021-SENACE-PE/DEIN;null;
2091;LUZ DEL SUR S.A.A.;20331898008;NUEVA L÷NEA DE TRANSMISI‡N 60 KV BALNEARIOS-BARRANCO;NUEVA L÷NEA DE TRANSMISI‡N 60 KV BALNEARIOS-BARRANCO;Clasificaci¢n;Electricidad;30/05/2019;Aprobado;SIN DESCRIPCION;-76.99443396;-12.11234726;RD N¯ 00129-2019-SENACE-PE/DEIN;null;
2092;SOCIEDAD MINERA EL BROCAL S.A.A.;20100017572;MODIFICACI‡N DEL PLAN DE PARTICIPACI‡N CIUDADANA DE LA MODIFICATORIA DEL ESTUDIO DE IMPACTO AMBIENTAL DE LA U.M. COLQUIJIRCA PARA LA AMPLIACI‡N DE PLANTA A 25 000 TMD;COLQUIJIRCA 1;MPPC;Miner°a;5/10/2022;Aprobado;SIN DESCRIPCION;-76.27211976;-10.76689869;;null;
2093;PROVIAS DESCENTRALIZADO - MTC;20380419247;MEJORAMIENTO DEL CAMINO VECINAL CRUCE CONGACHA -SE•OR DE LA HUMILDAD-CUEVA BLANCA, DISTRITO DE INCAHUASI - FERRE•AFE - LAMBAYEQUE;SIN UNIDAD;Clasificaci¢n;Transportes;7/02/2017;Aprobado;SIN DESCRIPCION;-79.37626604;-6.15949134;RD N¯ 226-2017-SENACE/DCA;null;
2094;GOBIERNO REGIONAL DE PIURA;20484004421;"PROYECTO DE INVERSI‡N PÈBLICA:  CONSTRUCCION DE PUENTE VEHICULAR Y PEATONAL JUAN PABLO II Y ACCESOS - PIURA""""";SIN UNIDAD;Clasificaci¢n;Transportes;20/06/2017;Aprobado;SIN DESCRIPCION;-80.6240409;-5.18797295;RD N¯ 308-2017-SENACE/DCA;null;
2096;ASOCIACI‡N DE AGRICULTORES EL BATIDERO DE BELLA UNI‡N;20454075278;CONSTRUCCI‡N DE DOS POZOS PARA EVALUAR LA DISPONIBILIDAD DE AGUA SUBTERRµNEA, PARA IRRIGAR LOS TERRENOS DE LA ASOCIACI‡N DE AGRICULTORES EL BATIDERO EN BELLA UNI‡N-CARAVEL÷-AREQUIPA;ASO. BATIDEROS;Clasificaci¢n;Agricultura;16/08/2017;Aprobado;SIN DESCRIPCION;-74.72500859;-15.40748259;RD N¯ 019-2017-SENACE-JEF/DEAR;null;
1547;INLAND ENERGY S.A.C.;20600676084;PPC PARA LA ELABORACI‡N Y EVALUACI‡N DE LA MEIA DEL PROYECTO %u201CCENTRALES HIDROELêCTRICAS LLUCLLA Y LLUTA%u201D;SIN UNIDAD;PPC;Electricidad;13/04/2020;Aprobado;SIN DESCRIPCION;-72.099027;-16.613092;RD N¯ 00072-2020-SENACE-PE/DEAR;null;
1640;AGROINVESTMENTS Y LOG÷STICA S.A.C. - AGROLO S.A.C.;20605759662;EVALUACI‡N PRELIMINAR DE LA PLANTA DE EMPAQUE DE FRUTAS FRESCAS PARA EXPORTACI‡N EN PIURA;PLANTA DE EMPAQUE DE FRUTAS;Clasificaci¢n;Agricultura;8/10/2020;Aprobado;SIN DESCRIPCION;-80.68958724;-5.15808832;RD N¯ 00005-2021-SENACE-PE/DEAR;null;
1641;SAPET DEVELOPMENT PERÈ INC., SUCURSAL DEL PERÈ;20168702346;MODIFICACI‡N DE L÷NEAS DE CONDUCCI‡N DE VEINTITRêS (23) POZOS DE DESARROLLO Y AMPLIACI‡N DE LAS BATER÷AS 216 Y 130 EN EL LOTE VII/VI;LOTE VII/VI;ITS;Hidrocarburos;29/06/2017;Aprobado;SIN DESCRIPCION;-81.21173445;-4.52022958;RD N¯ 231-2017-SENACE/DCA;null;
1643;COMPA•÷A MINERA KOLPA S.A.;20600020022;U.M. HUACHOCOLPA UNO;U.M. HUACHOCOLPA UNO;ITS;Miner°a;7/11/2017;Aprobado;SIN DESCRIPCION;-74.987972;-13.06348195;RD N¯ 034-2017-SENACE-JEF/DEAR;null;
1645;PETR‡LEOS DEL PERÈ PETROPERÈ S.A.;20100128218;REFINERIA TALARA;REFINERIA TALARA;ITS;Hidrocarburos;9/11/2017;Aprobado;SIN DESCRIPCION;-81.27873663;-4.58344287;RD N¯ 028-2018-SENACE-JEF/DEAR;null;
2101;HIDRO GLOBAL PERÈ S.A.C;20600538251;PLAN DE PARTICIPACI‡N CIUDADANA - E-CLS-NT-00208-2020 - MOD PPC;L÷NEA DE TRANSMISI‡N;PPC;Transportes;23/12/2021;Aprobado;SIN DESCRIPCION;-70.2129;-14.941;;null;
2102;GRA•A Y MONTERO PETROLERA S.A.;20100153832;REUBICACI‡N DE 14 POZOS DE DESARROLLO Y SUS FACILIDADES DE PRODUCCI‡N EN LAS ZONAS A Y B DEL LOTE III;LOTE III;ITS;Hidrocarburos;15/02/2018;Aprobado;SIN DESCRIPCION;-81.1403;-4.7711;RD N¯ 059-2018-SENACE-JEF/DEAR;null;
1557;CNPC PERÈ S.A.;20356476434;CONSTRUCCI‡N, OPERACI‡N Y ABANDONO DE CELDAS DE DISPOSICI‡N FINAL DE RESIDUOS ORGµNICOS EN EL CAMPAMENTO BASE LA PERUANITA %u2013 LOTE 58;LOTE 58;ITS;Hidrocarburos;11/07/2018;Aprobado;SIN DESCRIPCION;-73.0188366;-11.68704871;RD N¯ 00009-2018-SENACE-PE/DEAR;null;
1646;COMPANIA MINERA ANTAMINA S.A;20330262428;PLAN DE PARTICIPACI‡N CIUDADANA (CON TUPA) - M-CLS-NT-00256-2019 - EVALUACI‡N Y APROBACI‡N DEL PLAN DE PARTICIPACI‡N CIUDADANA - PPC PREVIO A LA PRESENTACI‡N DEL EIA-D;UNIDAD MINERA ANTAMINA;PPC;Miner°a;18/05/2021;Aprobado;SIN DESCRIPCION;-77.05425839;-9.54755396;RD N¯ 00094-2021-SENACE-PE/DEAR;null;
1649;COMPA•÷A DE MINAS BUENAVENTURA S.A.A.;20100079501;ITS EIA SAN GABRIEL;UNIDAD MINERA SAN GABRIEL;ITS;Miner°a;30/11/2017;Aprobado;SIN DESCRIPCION;-70.57982855;-16.20493806;RD N¯ 009-2018-SENACE-JEF/DEAR;null;
1650;SHOUGANG HIERRO PERÈ S.A.A.;20100142989;MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DEL PROYECTO SE AMPLIACI‡N DE OPERACIONES MINA Y PLANTA DE BENEFICIO DE SHOUGANG HIERRO PERÈ S.A.A.;SHOUGANG;MEIA-d;Miner°a;17/02/2021;Aprobado;SIN DESCRIPCION;-75.24198966;-15.25236113;RD N¯ 00158-2021-SENACE-PE/DEAR;null;
1651;CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.;20511129975;ITS PARA LA OBRA ACCESORIA DE ESTABILIZACI‡N DEL SECTOR CR÷TICO KM 258+640 %u2013 KM 258+690 DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI %u2013 I•APARI;INFORME TêCNICO SUSTENTATORIO PARA LA OBRA ACCESORIA DE ESTABILIZACI‡N DEL SECTOR CR÷TICO KM 258+640 %u2013 KM 258+690 DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI %u2013 I•APARI;ITS;Transportes;26/05/2020;Aprobado;SIN DESCRIPCION;-70.37537052;-13.11336116;RD N¯ 00123-2020-SENACE-PE/DEIN;null;
2105;PROVIAS DESCENTRALIZADO;20380419247;CONSTRUCCI‡N DEL PUENTE TARATA SOBRE EL R÷O HUALLAGA EN LA PROVINCIA DE MARISCAL CµCERES, SAN MART÷N;CONSTRUCCI‡N DEL PUENTE TARATA SOBRE EL R÷O HUALLAGA EN LA PROVINCIA DE MARISCAL CµCERES, SAN MART÷N;Clasificaci¢n;Transportes;16/09/2019;Aprobado;SIN DESCRIPCION;-76.73588294;-7.20943495;"RD N¯ 00017-2020-SENACE-PE/DEIN
";null;
